place_name,user,rating,time,text
Busan Korean Food,Ngọc Đỗ Bảo,2 sao,một năm trước,Ghé ăn 3 lần hết 2 lần ăn gần xong mới đem nước ra (hơn 30p) dù nhắc nhân viên chắc cũng 3-4 lần. Ở chi nhánh này là phục vụ tệ nhất trong tất cả chi nhánh mình đi. Có những quán đông hơn nhưng phục vụ món nhanh hơn
Busan Korean Food,Cường Ngô,2 sao,2 năm trước,"Quán này tuy hoạt động khá lâu nhưng tuyển nhân viên khá nhỏ tuổi, cảm giác như chưa đủ độ chín chắn để làm việc. Khi khách vào đông họ chạy cuống cuồng, trông rất tội- không có tí chuyên nghiệp gì cả. …"
Busan Korean Food,Min Min,2 sao,2 năm trước,"Thứ còn vớt vát được trong trải nghiệm lần này là may sao đồ ăn ngon. Nhân viên phục vụ rất tệ nên đánh giá thấp. Mình vào bàn bị dơ, nhờ phục vụ lau lại nhưng lau qua loa mà chỗ dơ vẫn còn nguyên vẹn. Mặc dù quán k đông nhưng mình vẫn sẽ …"
Busan Korean Food,Pha Thị Ngọc Trinh,2 sao,một năm trước,"Thứ nhất: chú bảo vệ nhiệt tình, thân thiện, giữ xe ko mất phí
Thứ hai: Đồ ăn ổn, giá cả hợp lý, tuy nhiên quán hơi nóng ( mặc dù mình đi buổi tối), bầu không khí hơi náo nhiệt ( không thích hợp cho những bạn thích yên …"
Busan Korean Food,Phùng Thế Kha,2 sao,8 tháng trước,"Quán tuyet vời, không có gì để chê"
Busan Korean Food,Đặng Ngọc Trâm Anh,2 sao,một năm trước,"Quán ra món quá lâu chờ muốn xĩu , nhân viên phục vụ không tận tâm , đưa menu ra rồi bỏ đi"
Busan Korean Food,Amy Oanh Pham,2 sao,3 năm trước,"Phục vụ kém.
Nhân viên tụm 5 tụm 3 nói chuyện kêu ly nước hoài k có, xin vài lần kimchi thôi là cứ bị nhìn hoài. …"
Busan Korean Food,Lan Anh_0612 Trương Ngọc,2 sao,Thời gian chỉnh sửa: 2 năm trước,Hôm nay tầm khoảng 5h chiều mình có đến ăn ở cửa hàng chi nhánh PVT thì mình có order phần canh bò hầm gì đó thì khi mang ra trên bàn không có muỗng kêu bạn nv cho mình xin muỗng thì bạn mãi nói chuyện rồi gấp kim chi mãi lúc sau mới mang …
Busan Korean Food,Như Trần,2 sao,2 năm trước,"Ăn mấy lần đầu đồ ăn nóng, ngon. 3 lần sau ăn gà rán chả cá nguội ngắt. Nhờ hâm lại mang ra vẫn nguội. Ăn xong về bị tiêu chảy lun. 1 lần thì còn tưởng do mình. 3 lần rùi ăn đi 2 ng thì 2 ng bị đau bụng hết 3 lần lun🫠🫠 …"
Busan Korean Food,Đức Đổ,2 sao,một năm trước,Giao đồ ăn thiếu cho khách mình đã hỏi kỹ là đã đủ chưa nói đủ rồi
Busan Korean Food,Ngọc Cao Diễm,2 sao,một năm trước,"Đồ ăn lên lâu, teokbokki nóng nhưng lớp màn sốt bên trên đông lại như đồ ăn hâm lại, vị dở"
Busan Korean Food,Trang Nguyễn,2 sao,2 năm trước,"Thường hay ăn chi nhánh hoàng hoa thám gần nhà nay đi công việc ở gò vấp nên ăn ở phan văn trị , tệ , nhân viên báo ở đây chi nhánh này ko có phục vụ cá cơm là thấy xu nhẹ rồi.  Cái qtrong mà ko có , tiếp là trứng cuộn cắt cục chà bá chưa …"
Busan Korean Food,My Trần Triều,2 sao,một năm trước,"Nhân viên không thân thiện, khó chịu khi khách hỏi, mặt cọc cằn và có nhân viên hút thuốc."
Busan Korean Food,Hưng Đào Tấn,2 sao,một năm trước,Quá chậm. Gọi món đầu gọi thêm lần 2 gần nữa giờ chưa ra
Busan Korean Food,Hải Vân Trần,2 sao,3 năm trước,Mình đến nhân viên chỉ đưa menu với phiếu gọi món khách khác  đến thì được nhân viên mang kimchi và menu ra bàn hết đũa muỗng cũng không ai đem ra đến khi tụi mình gọi thì mới đem ra muỗng đũa và kimchi nhưng muỗng dơ. Muỗng và chén dơ của …
Busan Korean Food,Jensi,2 sao,một năm trước,"Quán ko đông lắm mà lên món lâu quá đi, thái độ dịch vụ ko ổn lắm"
Busan Korean Food,Đang Hữu,2 sao,2 năm trước,"Đồ ăn ngon, phục vụ rất lâu, ăn xong 50p mà cơm trộn vẫn chưa lên."
Busan Korean Food,Ca Pham Anh,2 sao,5 năm trước,Nhân viên cần xem lại cách làm việc tốt hơn. Mình vô trước đợi hơn 30p nhưng chưa có món ăn những khách vào sau lại có trước người ta ăn xong ra về mà mình vẫn chưa có nên hơi buồn
Busan Korean Food,nguyen tran,2 sao,2 năm trước,"Li đựng nước thật sự quá dơ, lẩu mang lên với cái bếp nấu hơn 30p còn chưa sôi, nhờ 2 lần nhân viên hỗ trợ thêm cồn vẫn ko có ai🥲 lần đầu cũng như lần cuối …"
Busan Korean Food,Uyên Lê,2 sao,7 năm trước,Làm khá lâu. Nhân viên còn chậm. Giá cao nhưng chất lượng bình thường. Mình gọi 1 cơm trộn. Thì cơm đã bị cháy hết phần đáy. Tok thì bình thường.
Busan Korean Food,Thanh Mai,2 sao,2 năm trước,"Dịch vụ, đồ ăn, ko gian rất tệ. Ko gian nhìn cũ kỹ ẩm mốc, chén đũa cũ ko có khăn giấy. Chon Hanuri oke hơn!"
Busan Korean Food,Sơn Em,2 sao,một năm trước,tệ ghé lần đầu cũng là lần cuối nhân viên không nhiệt tình khách vào ngồi cả 15p mới ra oder
Busan Korean Food,Minh Quân Võ,2 sao,4 năm trước,"Thức ăn tệ, không ra hương vị Hàn xíu nào
Giá trung bình
Bàn ghế và phòng ốc không sạch sẽ
Nhân viên lơ đễnh."
Busan Korean Food,Cá,2 sao,2 năm trước,"Đồ ăn được, nhưng phục vụ chán, nv bấm đt không takecare khách, gọi nhưng lơ, lo nói chuyện, giỡn"
Busan Korean Food,Huỳnh Ngọc Bảo Hân,2 sao,3 năm trước,"Phục vụ quá lâu kém chuyên nghiệp,đồ ăn ngon nhưng đợi quá lâu.cần điều chỉnh lại nhân viên phục vụ."
Busan Korean Food,Hiển Bùi,2 sao,3 năm trước,Thái độ nhân viên phục vụ rất kém. Đồ ăn ko còn ngon như trước
Busan Korean Food,Quoc Huynh,2 sao,2 tháng trước,Đồ ăn ra lâu
Busan Korean Food,Hoang Anh Phan,2 sao,5 tháng trước,Chán ko nói nên lời
Busan Korean Food,Như Ý,2 sao,một năm trước,"dịch vụ tệ, lên món lâu, nhân viên lên lộn món quài"
Busan Korean Food,Kyril D,2 sao,7 năm trước,"Đừng đến đây nếu quán đông khách. Chúng tôi đã đặt bàn trước, nhưng khi đến thì bàn lại không còn. Chúng tôi phải chờ một tiếng đồng hồ và suýt nữa thì bỏ đi khi đồ ăn được mang ra. Đồ ăn chỉ ở mức trung bình."
Busan Korean Food,Kiều Thuy,2 sao,3 năm trước,Món dở đồ ăn không có gì đb.Nvien phục vụ tệ món chậm
Busan Korean Food,Đặng Trung Hiếu,2 sao,2 năm trước,Mình đặt cơm chiên thịt bò mà giao cơm chiên cá ngừ vậy
Busan Korean Food,Thống Nguyễn,2 sao,7 năm trước,Mua mang về chờ cả tiếng đồng hồ. Khách vào ăn vừa ngồi có liền.
Busan Korean Food,Vũ Phạm,2 sao,6 năm trước,Thức ăn trung bình. Giá trung bình. Không có gì đặc biệt để quay lại. Nên cải thiện.
Busan Korean Food,Khang Nguyen,2 sao,3 năm trước,Nhân viên bán hàng không thân thiện với khách hàng cần phải đào tạo thêm
Busan Korean Food,Hoan Tran The,2 sao,7 năm trước,"Phục vu chậm chạp, đợi rất lâu, đồ ăn không ngon, ồn ào"
Busan Korean Food,Vu Dinh Cuong,2 sao,Thời gian chỉnh sửa: 7 năm trước,Món ăn thì tạm. Nhưng wifi ở đâu chậm ko tưởng
Busan Korean Food,Cường Phạm Cao,2 sao,5 năm trước,"Làm món chậm, nv phục vụ không tận tình"
Busan Korean Food,Baby Sương,2 sao,6 năm trước,"Phục vụ lơ ngơ, lên món quên tùm lum"
Busan Korean Food,Tibh Cyh,2 sao,5 năm trước,"Bình thường , lên món thì lâu"
Busan Korean Food,Pham Sang,2 sao,6 năm trước,Nhân viên có thái độ khinh thường
Busan Korean Food,Le Huu Hoang,2 sao,4 năm trước,Phục vụ siêu chậm
Busan Korean Food,Nguyên Bùi,2 sao,3 năm trước,thái độ nhận viên quá tệ
Busan Korean Food,Hùng Exciter 2019,2 sao,7 năm trước,Chờ lâu
Busan Korean Food,My Nguyễn,2 sao,2 năm trước,Thiếu tinh tế
Busan Korean Food,Tân toàn Cầu,2 sao,4 năm trước,Cũng đc
Busan Korean Food,HOME REAL,2 sao,7 năm trước,Bình thường
Busan Korean Food,Truong Thanh,2 sao,5 năm trước,Bình thường
Busan Korean Food,Đăng Khải,2 sao,3 tuần trước,"Thời gian lên món cho khách lâu, làm gián đoạn bữa ăn. Đề xuất quán tăng cường thêm nv để nâng cao dịch vụ."
Busan Korean Food,thùy trần,2 sao,một tháng trước,"Đồ ăn làm siêu chậm dù quán không đông, không phải cuối tuần, lên thiếu món"
Busan Korean Food,adriana Lee,2 sao,2 năm trước,"À...? Tôi khá bất ngờ khi nhận được đồ ăn. Không phải là tteokbokki thừa, mà là món này...? Có ba miếng tteok và một ít chả cá trong đó... haha. Món kimbap này có vẻ là sự kết hợp nhiều phong cách. Nó không có vị giống món ăn Hàn Quốc."
Busan Korean Food,Thi Thao Vy Nguyen,3 sao,3 tháng trước,"Trải nghiệm thực tế của mình ạ

🔸 Đồ ăn: …"
Busan Korean Food,Anh Minh Dao,3 sao,5 tháng trước,"ℹ️ Sau nhiều lần đi ăn ở chi nhánh này mình có đánh giá bên dưới

ℹ️ Quán giá rất mềm, kiểu giá sinh viên, đồ ăn rất ổn so với giá, vệ sinh quán + …"
Busan Korean Food,Man Nguyen (nguyenman0101),3 sao,6 tháng trước,"Ăn rất lâu trước đây, lâu lâu mình có Oder ăn trưa. Nói chung phần 40k có giảm thì giá khá OK, ăn trưa đỡ ngán."
Busan Korean Food,Đạt,3 sao,10 tháng trước,"Ở đây thì đồ ăn ổn, theo cá nhân thì phù hợp với giá. Nhưng điểm trừ thì đó là nhân viên. Nhân viên giữ xe thì chuyên nghiệp nhưng vào trong thì trải nghiệm nhân viên cực tệ. Gọi món nhưng sau quên món của khách, món ra cũng lâu, tính tiền …"
Busan Korean Food,Gosu Channel,3 sao,2 tháng trước,"Đồ ăn tạm, thời gian ra đồ ăn tầm 30p."
Busan Korean Food,Chi Nguyen,3 sao,một năm trước,"Hôm nay có ghé Busan ăn, mọi lần ok lắm, nhưng nay sao udon thịt bò mặn mà chịu không nổi luôn. Ăn cùng mì mà cũng còn mặn. Chưa tính phục vụ đứng 3,4 người tụm lại kêu phục vụ mà người yêu mình thôi thà đứng lên tự lại lấy luôn."
Busan Korean Food,Vy Vy,3 sao,7 tháng trước,"Ngồi ăn trực tiếp tại quán, mình thấy chất lượng món ăn ổn, khẩu vị hợp với mức giá nên cũng không có gì phải phàn nàn. Tuy nhiên trải nghiệm dịch vụ thì lại khá tệ. Nhân viên giữ xe làm việc rất chuyên nghiệp, nhưng vào bên trong thì khác …"
Busan Korean Food,Đồng Trần,3 sao,6 năm trước,"Công ty có tiệc nên được 1 bạn giới thiệu quán này nên là order thử vài món. mình đặt trứng cuộn, gimbap thịt bò và miến trộn. giao hàng cũng nhanh nè. chất lượng thì ok nè, trứng cuộn và gimbap khá ngon, cuốn chặt tay, nhân của 2 món này …"
Busan Korean Food,Trần Dung,3 sao,2 năm trước,"Mình order Cơm trộn bò, gimbap cá ngừ, mandu và gà sốt mật ong. Đồ ăn ở chi nhánh này ko ngon bằng LVS, cụ thể là món  mandu và cơm.
Nhiều nhân viên nhưng lên món rất chậm. Mình đến lúc 7g15 mà 8g30 mới lên món …"
Busan Korean Food,Huy Bình Nguyễn,3 sao,một năm trước,"Lần đầu đến Trải Nghiệm nhưng có vẻ đồ ăn hơi chưa ngon lắm, không gian thì khá hẹp và ít không gian. Dịch vụ của quán khá tệ khi order hầu như đợi hơn 20 phút mới có món."
Busan Korean Food,Duyên Kỳ,3 sao,một năm trước,"Lên món chậm , mỳ tương đen ít sốt quá , mình order cơm trộn từ đầu 30p sau vẫn chưa có món xong hỏi thì nv bảo sót bill rồi quên nên k làm được món , nhân viên thì lơ là kêu mấy lần mới nghe kiểu như thờ ơ vậy á . Tính tiền phải từ tầng trệt đi lên lầu tính mình thấy khá bất tiện , nói chung hơi thất vọng và cũng không quay lại"
Busan Korean Food,Chí Hồng Hoa,3 sao,một năm trước,"Mình vào quán vào cỡ 8h tối thì khá đông và khi vào ngồi bàn thì nhân viên quên luôn mình đã vào, đến cỡ 15' sau mình gọi thì nhân viên mới lại và đưa menu"
Busan Korean Food,Ngọc Vy Nguyễn,3 sao,2 năm trước,"Đồ ăn thiên về vị ngọt, và rất ngọt. 2 người phải ngồi bàn đơn trong khi đó quán không đông khách 😠 …"
Busan Korean Food,Nguyễn Thành Phan,3 sao,3 năm trước,"Quán phục vụ khá chậm, nhân viên k nắm tình hình dù bếp bị chậm hay gì cũng không thông tin cho khách. Đồ ăn hơi công nghiệp, vị Hàn nhưng k đặc sắc, đa phần hơi hướng đồ ăn nhanh. Phong cách mang màu checkin nhiều hơn là thưởng thức ẩm thực."
Busan Korean Food,Yến Nguyễn,3 sao,2 năm trước,"Đồ ăn: món cơm trộn hơi mặn, gà sốt mật ong ngon, súp rong biển cũng ok nhưng có 1 con tôm trắng bệt chắc chết lâu rùi :)))
Không gian: Quán có gián 😃 omg thật …"
Busan Korean Food,TaoLao TV,3 sao,4 năm trước,Ăn tạm dc mì ramen ăn khá nhạt nhẽo nên cân nhắc món khác cũng ổn không quá ngon
Busan Korean Food,Sao Mai Châu,3 sao,7 năm trước,"Không gian bố trí gọn gàng, phục vụ nhanh, hôm đó mình ăn món cơm trộn, ăn xong rồi mà cái tô vẫn còn nóng, tuy nhiên kim chi thì vị hơi ngọt và ko có cay lắm. Nói chung là tạm ổn, có dịp lần sau sẽ ghé nữa ủng hộ🤗 …"
Busan Korean Food,Nguyễn Phát,3 sao,một năm trước,"1. Đồ ăn không tệ, mình thấy vừa miệng với cá nhân mình nên mình không bàn tới.
2. Phục vụ tệ, rất rất tệ. Mình ngồi trên lầu coi review phim chắc 15 phút muốn hết review mới có người hỏi là mình order chưa, xong một hồi nữa mới đem menu …"
Busan Korean Food,Trang Quỳnh,3 sao,một năm trước,"Order lúc 7h tối nhưng 7h45 mới có món. Được đồ ăn ngon kéo lại chứ thgian ra món quá lâu. Bàn sau order có trước, bàn trước order có sau. Cần điều chỉnh lại thgian phục vụ sao cho hợp lý"
Busan Korean Food,Lan Hương,3 sao,một năm trước,"Đồ ăn hết ngon như xưa rồi, hoặc do khẩu vị mình thay đổi rồi. Nhưng mà thấy mì tương đen không ngon, gà cũng bình thường, không gian thì cũng không đẹp. Tầm giá đó thì nên đi Hanuri hay Chicken Plus thì hơn, ít ra gà ở đó không khô và khó ăn, mì tương đen cũng không khô và dở vậy"
Busan Korean Food,Lucas Nguyen,3 sao,3 năm trước,"Đồ ăn ngon, giá cả phải chăng, nhân viên nhiệt tình"
Busan Korean Food,Nguyen Thi Thu Tuyet,3 sao,9 tháng trước,"Đặt mang về gà viên được 6 viên, ăn tại quán còn có 4 viên. Haizzz hỏi nhân viên ko biết gì."
Busan Korean Food,Anh Khoa Võ Nguyễn,3 sao,một năm trước,"Khu vực thanh toán nước dơ dưới sàn rất nhiều. Nhân viên order thì hỏi một câu trả lời 1 câu là quay ngoắt đi liền trong khi mình còn có thắc mắc và order, phải gọi thêm mấy lần mới order được món. …"
