text,food,service,place,price
"Lâu rồi mới ghé chỗ này mua hộp cơm gà xé, 40k mà chắc đâu được hơn chục “sợi” thịt gà, 1 con gà chắc xé ra được 30 đĩa :)) So vói đĩa cơm gà xé Lan ở TNV 35k đúng 1 trời 1 vực. Ko hẹn ngày tái ngộ!",1,0,0,1
Cơm ngon nhờ ớt tương mua mang về mà đứng bán k có chú tâm gì hết trơn k bỏ đầy đủ cho khách,2,1,0,0
"dĩa gà xé tính giá 50k nhưng viết menu là 35k cho xé nhỏ và 40k cho dĩa lớn , nên hỏi giá cẩn thận . cảm thấy như bị lừa . Người việt nam mà như vậy ko biết người khách quốc tế thì sao nữa .",0,0,0,1
"Cơm gà rôty mà gà cứng như khúc cũi, rôty lạc nhách, quá tệ.",1,0,0,0
"gọi cơm gà nhỏ, bưng cơm gà lớn r bắt khách trả tiền. Cơm sườn mà sườn bằng cái muỗng, mà nửa miếng sườn là xương. Khách bảo k ăn đc trứng, thì bảo món v r, k đổi được.",1,1,0,0
Bán sai với giá.bị lừa nên hơi khó chịu,0,0,0,1
đồ ăn k ngon mà đắt . không có lần 2 quay lại ăn đâu,1,0,0,1
"Tôi bị ngộ độc thực phẩm ở đây. Thật đáng tiếc, vì tôi rất thích đồ ăn ở đây.",3,0,0,0
mình có trải nghiệm k tốt,0,0,0,0
"Ảnh này khác rồi. Trước đây không như thế này.

Số lượng ít quá. …",0,0,0,3
"Tôi đã đi du lịch nhiều nước, và trong hầu hết các trường hợp, tôi tin tưởng vào những đánh giá của những du khách khác. Vì đã có quá nhiều đánh giá rồi nên tôi không viết thêm đánh giá nào nữa. …",0,0,0,0
"Bị nhiễm độc từ súp, tôi không khuyên bạn nên dùng nó
Bị ngộ độc, không khuyến khích
Tôi bị bệnh, tôi không khuyên bạn nên làm điều đó.",1,0,0,0
"Tôi gọi ba món, nhưng khi thanh toán thì bị tính tiền năm món ㅡㅡ

Nếu có dịp đến quán này, nhớ kiểm tra kỹ hóa đơn trước khi thanh toán nhé!",0,1,0,1
"Tôi đến đó với hy vọng món ăn sẽ ngon, nhưng nó lại có vị như gôm tama, nên tôi đã vứt hết đi. Nó chẳng có vị gì cả. Nó có vị như sườn heo kho. Thịt cũng tệ nữa. Bún chả thì cũng tạm được.",3,0,0,0
"Quán không có máy lạnh. Họ không nói tiếng Anh. Tôi gọi một phần ăn kết hợp nhưng họ thậm chí còn không mang ra. Thịt heo nguội, đùi gà nguội và có mùi. Bún gạo nhạt nhẽo, còn bún chả thì nhão.",1,1,1,0
"Tôi không tin vào các đánh giá trên Google vì lần trước tôi đã đến đây. Tôi thấy tóc trong nem cuốn, kẹo dẻo thì ít, giá đắt hơn các nhà hàng địa phương khác, và quan trọng nhất là đồ ăn không ngon.",1,0,0,1
"Tôi đã đến đó sau khi thấy những đánh giá tốt, nhưng họ không tiếp nhận đơn hàng của tôi đúng cách, chủ quán luôn tức giận, hương vị không tuyệt vời lắm, dịch vụ không tốt lắm và giá cả thì... tạm được.",1,1,0,3
"Đồ ăn thì tạm được. Giá cả thì đắt hơn tôi nghĩ rất nhiều. Và điều đầu tiên khiến tôi sốc là...
Tôi được yêu cầu viết bài đánh giá. Tôi đứng ngay cạnh anh ấy/// và nhìn anh ấy/// viết bài.",3,1,0,1
"Cảm giác tệ hơn nhiều so với những gì bạn mô tả. Nó không ngon như đánh giá, nhưng hương vị thì không tệ.",3,0,0,0
"Mình ăn bên quán lần đầu thấy ok nên đặt tiếp lần sau, nhưng ăn khi lần 3 đến quán thì rất thất vọng về cách nhân viên phục vụ.
Trong đó 1 bạn nam order bàn mình với thái độ vô cùng không tôn trọng chúng mình …",2,1,0,0
"1 sao và sẽ cân nhắc ko quay lại.

Lần đầu tiên ăn, ko biết có ngon ko nhưng thái độ nhân viên phục vụ đứng ghi …",0,1,0,0
"Hôm nay ngày 22/11 mình vào ăn kêu 1 phần ga ta xé, quán kêu là gà ta nhưng mình ăn rất bở mình chắc chắn là gà công nghiệp. Mọi người nhìn hình cũng biết ko cần thử",1,0,0,0
"Nhân viên thái độ rất tệ, bỏ tiền ra ăn phần cơm cũng k có rẻ mà nhận lại thì toàn là cái gì không",1,1,0,1
"Cơm để lâu có mùi mốc, rất khó ăn",1,0,0,0
Quán gì nhân viên oder chậm đứng chờ cả buổi mấy đứa thiếu ý thức đến sau chen vào thì làm cơm mình chở cả buổi hay ăn quán này nhưng sẽ ko ghé nữa,0,1,0,0
"Dĩa cơm 42k cơm ăn k no, thua cơm phần 25-30k. Dĩa như hình là gỏi gà 45k thì hành tây nhiều hơn gà :))), thịt thì lèo tèo bỏ kèm xương, cánh ko ăn dc. Ăn chả ra giống gì. 1 đi không trở lại 👋👋 …",1,0,0,1
Mình thực sự rất dễ tính nhưng nhà hàng nên xem lại cung cách phục vụ và xem xét lại thái độ phục vụ của nhân viên. …,0,1,0,0
"Cơm ngon, nhân viên phục vụ tệ, thu ngân không tích điểm cho khách còn thái độ, bảo vệ thì làm biếng ngồi 1 chỗ không dắt xe cho khách, nếu không chấn chỉnh lại nhân viên thì còn mất khách hàng dài dài",2,1,0,0
"QUÁ TỆ!!!
1. Phục vụ thì không vui vẻ, chậm chạp. Gọi 2 món, đem ra 1 món xong tụm lại nói chuyện. Mình hỏi món còn lại có chưa thì mới sực nhớ mà làm. …",0,1,0,0
đồ ăn ngon. lần nào dặn ko hành ko đậu phọng cũng quên. 10 lần hết 10 😀. thái độ -100000 …,2,1,0,0
"Nhân viên nói chuyện thiếu lịch sự, có bàn cho khách ngồi ăn phía bên 24 Coffee & Tea, khi khách vào ngồi không có ai nói phải kêu nước bên 24 Coffee & Tea trước nhưng khi khách đang ăn thì có nhân viên quán cơm ra nhắc với thái độ thiếu …",0,1,0,0
ăn cũng được nhưng thái độ phục vụ quá tệ đi đôi co với khách hàng,3,1,0,0
"Không gian quán quá tệ. Chất lượng đồ ăn tệ nhất trong các chi nhánh mình từng ăn. Cơm, canh, thịt đều nguội lạnh. Nhân viên thanh toán thì không đưa hóa đơn, phải đợi nhắc mới đưa bill. Trải nghiệm quá tệ và không bao giờ trở lại",1,1,1,0
"Đồ ăn ổn, phục vụ chậm.
Bàn mình phải đợi gần 1 tiếng sau khi order mới có đồ ăn.",2,1,0,0
"Quán hết cơm, nhân viên bảo chờ 10 phút. Xong chờ 20 phút vẫn chưa có cơm.",0,1,0,0
"Cơm dở tệ thái độ k chu đáo, cơ sỏ vật chất thiếu, k sạch sẽ, khách đg ăn thì tính tiền có thái độ đuổi khách, nói giá k rõ ràng",1,1,1,1
Con nhỏ quản lý này nó bấm bill cho khách xong. Chính tay nó lấy bill khách chen lên bill của shipper. Quán này nó lại mất dạy. Ưu tiên khách của nó hơn,0,1,0,0
"Thịt nướng đen, cơm cũng nổi tiếng mà chất lượng quá thất vọng. Đề nghị quán xem lại cách nhân viên nướng sườn.",1,1,0,0
"Lần thứ 2 mua ở chi nhánh này. Chuẩn bị quá chậm vì chưa có cơm. Sáng 7h5 mình đến, 7h25 mới có. Quá tệ.",0,1,0,0
"Vệ sinh chưa tốt, văn hoá bán hàng rất tệ",0,1,1,0
"Dịch vụ tệ, ăn ko theo như cầu khách,",1,1,0,0
Quán co8 shiper ko ra gì,0,1,0,0
"Bán gà thúi , giá còn mắc",1,0,0,1
Gà bên trong xương đen thui thấy ghê,1,0,0,0
"Nhân viên k chuyên nghiệp,tự làm theo ý mình. Cần đc đào tạo hơn về chuyên môn chứ như vậy thà đi lề đường còn hơn",0,1,0,0
"Cơm ko ngon, thực sự là ko ngon xíu nào. Chỉ có gà là đc chút",3,0,0,0
"Làm món lâu không tôn trọng khách hàng
Bảo vệ thô lỗ với khách hàng",0,1,0,0
"Cơm gà xé lớn 52k mà có chút xíu.
Gỏi 10k mà vài cọng hành tây.
Mắc nha",1,0,0,1
Mua cơm xá xíu mang ve m hỏi kĩ nv có sốt bơ đúng ko ạ.. nv tl chắc dạ có ... ve mở ăn ko có quạo thiệt sự.. mình đi từ thủ đức qua mua mà nản lắm luon..,1,1,0,0
"Nv phục vụ với bảo vệ thái độ tệ , bắt shipper đậu xe vô mua cũng như khách mà để xe bên đg . Bv thì k trông xe , ship nào có lấy or khách mua về nên né",0,1,0,0
Thịt lợn chỉ ăn được thôi. Cơm thì cứng và dai. Có một con chuột cứ chạy lên chạy xuống cầu thang... Tôi lúc nào cũng lo vợ mình nhìn thấy nó... Tôi chỉ cho mì tương ớt nguội thôi.,1,0,1,0
"Thức an kg ngon, mắc, phục vu thi tệ. Nói tóm lai chẳng co gì để lan sau muon quay lại",1,1,0,1
"Quán chặt chém khách du lịch. Làm ăn không có tâm. Cơm gà thì lèo tèo, đùi gà bé, gà nộm toàn hành tây, lại không chuẩn vị Hội An. Rất không đáng tiền.",1,0,0,1
"Thái độ bạn nữ nhân viên nch với khách rất lồi lõm, ghé ăn theo review nhưng hơi thất vọng.",0,1,0,0
"Cách phục vụ cứng nhắc, mới order rồi kg được đổi lại",0,1,0,0
nhân viên phục vụ rất thái độ kể cả bảo vệ giữ xe,0,1,0,0
"12:55 ngày 23/09/25.

Nói mà ngon thì không hẳn. Nhưng lần nào tới trải nghiệm cũng tệ vô cùng. Lần 1 …",3,1,0,0
"Đi nhóm 6, quản lý kêu lên lầu. Ngồi chờ 30p kêu xuống dưới?
Chọn combo 675k chờ 30p lên đc 2 món. Ăn xong hết 15p sau lên 2 món còn lại. Xong hỏi có muốn gói mang về không?",0,1,0,0
"đồ ăn ngọt vị nhà, đồ ăn chờ cực kỳ lâu, nhân viên thái độ thiếu tinh tế, nhân viên lấy thuế VAT mặc dù kh dùng dịch vụ gì và cũng không lấy hoá đơn",2,1,0,1
"Riêng cá nhân tôi cảm thấy quá tệ! Nấu đồ ăn không tôn trọng KH tí nào!
Nhìn đĩa bò xào đậu ve này xem??",1,0,0,0
"nhân viên thái độ,có giấy khô mà cũng ít kĩ xin ko cho.hiện tại đag trãi nghiệm tại quán.thái độ xem thường khách hàng",0,1,0,0
"Đồ ăn dở tệ giá không hợp lý, kho quẹt mà lỏng le không có tôm khô, top mỡ chọi lủng đầu, canh chua lạt lẽo, cá kho tộ lạt nhách như nước lã",1,0,0,1
"Mở 4 máy lạnh nhưng vẫn rất hầm. Nhân viên rất tệ, ghi món thì thiếu phải gọi nhiều lần mới mang ra. Tính tiền thì đợi mãi không tính, ra quầy hỏi thì trả lời “em quên hi hi” ???? Ủa mấy bạn giỡn vui quá",0,1,1,0
Quán nv coi thường khách làm đồ ăn cũng ok mà quá là lâu...,3,1,0,0
Mình chưa nói gì về đồ ăn. Mình chỉ thấy tổng đài phục vụ chưa đc tận tâm. Chắc chỉ ăn 1 lần. Bỏ tiền ra mua bực vào mình,0,1,0,0
Nhân viên thiếu lịch sự. Câu cảm ơn không hề có. Khi kiểm lại thấy tiền thối dư khách trả lại nhưng nhân viên không có lời cảm ơn. Tuy số tiên nhỏ 10k. Nhưng làm vậy thiếu tôn trọng khách hàng.,0,1,0,0
Quán còn chỗ nhưng giữ xe có thái độ đuổi khách. Không thèm nói 1 câu thông cảm. Không bao giờ muốn đến quán nữa.,0,1,0,0
"Không bao giờ quay lại.
Nhân viên phục vụ hách dịch. Khách không biết hỏi mà trả lời như không thèm trả lời. Đi ăn mà rước cục tức vào người!",0,1,0,0
"Lên món quá chậm, không hợp lý với một bữa cơm gia đình, đồ ăn ít, bày món ăn không khoa học.",1,1,0,0
"Nhân viên chậm chạp, lờ đờ, giá quá cao, dĩa trứng chiên 65k",0,1,0,1
Quán vắng tanh mà shipper vô lấy hàng bắt shipper phải ngồi ngoài đợi lấy hàng.,0,1,0,0
"Cơm cháy dở,đồ ăn dở.",1,0,0,0
"Phải chờ rất lâu mới có đồ ăn. Phần ăn quá nhỏ, mà giá lại quá cao so với chất lượng. Không nên đến đây.",1,1,0,1
Quán như bình dân mà lấy giá nhà hàng . Món ăn như cơm nhà . K có j nổi bật. Cảm nhận k hài lòng khi trải nghiệm về giá cả lẫn món ăn,3,0,0,1
Cơm bên này nấu lâu nên bị thiu,1,0,0,0
"Quán làm siêu lâu , ai mua về thì đừng nên mua , ngồi đợi mua về hết thời gian ăn trưa , nhân viên thì đông mà làm chậm gì đâu",0,1,0,0
"Sáng quán không 1 khách , mà làm đơn 2 món gần 30p , nhân viên thì thái độ",0,1,0,0
"Điều vô lý của quán là tính tiền khăn ướt chưa sử dụng, vì lí do đã bấm bill rồi, ko sửa đc. Ủa, alo????
Quán nên cân nhắc lại việc lạm thu để tránh việc khách ko bao giờ quay lại như mình 😡 …",0,1,0,1
"Mình với thèn bạn mình qua ăn, bạn mình hấn dặn 30k, còn mình không biết nên cũng tưởng bằng giá 30k, mình có gọi phần như trên ảnh. Nói chung Mắc. Không đáng đồng tiền bỏ ra ăn phần cơm như thế này .",0,0,0,1
"Cơm như này mà 35k ăn cướp hay sao á, thái độ sỗ sàng, bất lịch sự, không có canh nữa á trời",1,1,0,1
"Gọi 5 cuộc không nghe máy, bắt máy lên 01-2s cúp ngang. Dich vụ quá tệ",0,1,0,0
Trải nghiệm rất tệ. Không có thức ăn mang ra ngay cả khi chờ đợi lâu. Trong khi những khách hàng sau sẽ nhận được đồ ăn trước. Không có ứng dụng,1,1,0,0
"Nhân viên rất mất lịch sự,xem thường người khác",0,1,0,0
Chờ cơm cháy lâu mà không tư vấn trước cho khách,0,1,0,0
Thái độ phục vụ kém,0,1,0,0
Ra món khá là lâu,0,1,0,0
Bị dính chùi nồi bằng inox,1,0,0,0
Đội ngũ phục vụ lười biếng và thiếu chuyên nghiệp.,0,1,0,0
"Quá tệ. Vệ sinh kém, thái độ nhân viên kém
Phần rau dưa thêm quá bèo bọt",1,1,1,0
"Dở tệ là những gì miêu tả đồ ăn ở đây, ngoài ra còn có rất nhiều muỗi trên lầu 2. …",1,0,1,0
"Đã ăn nhiều lần và lần đầu tiên bị cơm sống, chưa chín",1,0,0,0
"1 người ăn - GẦN 300k.
Giá trên bill chưa tính thuế VAT 8%. …",0,0,0,1
"Phục vụ tệ , nhân viên phục vụ thái độ kém , đồ ăn làm lâu ,",0,1,0,0
Quán ế mà nhân viên còn hách dịch.khi dễ khách hàng,0,1,0,0
"Đồ ăn ngon, tuy nhiên bếp nói chuyện to, chửi thề rất ồn ào, có góp ý nhưng vẫn vậy. Nhà có cháu nhỏ ngồi ăn mà nghe nói tục chửi thề, khó chịu vô cùng!",2,1,1,0
"Đã ăn nhiều lần ở đây cũng gọi là khá ngon , giá thì khá cao , riêng hôm nay ăn thì đánh giá đầu bếp làm các món ăn chỉ đạt 1 sao, thông cảm cho quán, nhưng không ghé lại nữa...",3,0,0,1
"Quán nên cẩn thận trong khâu chế biến các món rau, hoặc cà pháo muối, mình ăn về đau bụng đi ngoài cả đêm, mình sẽ không ghé lại lần nào nữa",1,0,0,0
Nhân viên thanh toán chụp thẻ Visa của khách. Hỏi ra thì bảo quy trình của công ty. Quy trình gì mà chụp thẻ của khách vậy. Với mục đích gì? Chủ tiệm nên xem lại quy trình làm việc của quán nhé.,0,1,0,0
"Thức ăn có lẫn tóc báo với nhân viên quán nhưng không có phản hồi tích cực, còn tỏ thái độ khi thanh toán tiền",1,1,0,0
"Đồ ăn bình thường đĩa to nhưng ruột thì nhỏ địa thịt rang 120k
Nhân viên láo
Bảo vệ bà trợn
Mọi người nên cân nhắc né",3,1,0,1
"Đồ ăn bình thường nhưng thái độ phục vụ quá kém, không nghe rõ yêu cầu gọi món của khách còn không xin lỗi, sẽ k quay lại lần sau",3,1,0,0
Giá đắt . Cơm quá bình dân . Chỉ đến lần cuối,3,0,0,1
"1. Thái độ nhân viên phục vụ không tốt, khó chịu mỗi khi gọi món hoặc hỏi món, không mang nước mắm nước chấm hay thậm chí đá cho khách uống nước.
2. Xe cộ để rất lung tung, mình ăn xong phải chờ 30 phút vì bảo vệ cũng không …",0,1,1,0
"Hôm nay tôi đến đó, gọi món nem rán, họ làm xong trong một phút, mà phần ăn lại cực kỳ nhỏ. Tôi bị NGỘ ĐỘC THỰC PHẨM rất nặng, đừng đến đó!!!",1,0,0,0
"Có tóc trong gạo, và khi chúng tôi nhắc nhở họ, họ chỉ lờ đi như thể không có chuyện gì xảy ra.",1,1,0,0
"Ăn theo đánh giá mà ko thấy ngon, giá cao. Mua đánh giá ảo 100%.",1,0,0,1
"Chắc khâu hợp khẩu vị mình. Dợ tệ, gà bình thường, rau răm héo úa. Đồ chua dở nhất những quán cơm gà mình từ ăn",1,0,0,0
Nhân viên phục vụ không coi trọng khách hàng,0,1,0,0
Ngoài cơm gà thì cơm khác khá tệ.,1,0,0,0
Ngồi cả buổi không có nhân viên nào hỏi order,0,1,0,0
"Cơm thì dở, giá thì đắt, đói mà nuốt k nổi, quá tệ",1,0,0,1
"Mình vừa trải nghiệm ở đây, ăn cơm gia đình, 7 người lớn 6 trẻ em mà tận 900k quá đắt luôn, đồ ăn cũng tạm🥹 …",3,0,0,1
"Giá đắt hơn sài gòn nhưng vị thì thường. Ly trà đá bé tý 5000.  Mình miền nam thấy vậy
So borring. Should not go to here. So expensive",3,0,0,1
