,rating,text,word_count
150,5 sao,"Đồ ăn ngonn nhaaa,nhân viên phục vụ nhiệt tình,mọi người nên đến quán thử iiii",15
151,5 sao,"Quán trang trí đẹp, phù hợp các cặp đôi các dịp lễ hoặc hẹn hò, đồ ăn ngon, vừa đủ",20
152,5 sao,"Quán ăn ngon, trang trí đẹp. Nhân viên nhiệt tình hỗ trợ ạ",13
153,5 sao,"Đồ ăn ngon , trang trí đẹp đáng để đến",10
154,5 sao,"Không gian quán rất riêng tư, đồ ăn ngon, vừa miệng, giá cả cũng phải chăng nữa. Đặc biệt, nhân viên ở đây rất nhiệt tình. Siêu recommend cho những buổi date thân mật <33",35
155,5 sao,"Nhân viên nhẹ nhàng, nhiệt tình, đồ ăn ổn",9
156,5 sao,Món ăn ngon phục vụ tận tình,7
157,5 sao,"Tuyệt vời, đồ ăn ngon, không gian khá riêng tư",10
158,5 sao,"Đồ ăn ngon, phục vụ nhiệt tình, thân thiện",9
159,5 sao,"Không gian yên tĩnh, đồ ăn ngon, nhân viên nhiệt tình",11
160,5 sao,"Đồ ăn ngon, anh chị nhân viên thân thiện nhiệt tình , đáng để trải nghiệm",16
161,5 sao,"Decor đẹp, đồ ăn ok - không gian ấm áp . Sẽ quay lại vào dịp khác",17
162,5 sao,"Món ăn rất ngon , rất thích cách phục vụ ở đây . Không gian yên tĩnh sạch sẽ",19
163,5 sao,Lần đầu thử ở đây nói chung là vượt ngoài mong đợi đồ ăn ngon decor thì xuất sắc nói chung tuyệt cà là vời,25
164,5 sao,"Quán đồ ăn oke, nhân viên rất nhiệt tình, xứng đáng đi để trải nghiệm",15
165,5 sao,Đồ ăn thức uống bầu không khí cũng như view phải nói trên cả tuyệt vời đặt bàn và hỗ trợ dời lịch nhanh chóng.,25
166,5 sao,Quán nhiều weil để lựa chọn món ăn thì rất vừa miện luôn nha mn nên trãi nghiệm ạ,19
167,5 sao,"Mr. Saigon is clearly themed around a romantic date and dinner; from the heart-shaped balloons for decor, framed flower on each table, and a mocktail menu with drinks like “Lovebird”. The restaurant offers “normal” tables and “decorative” tables, the latter of which is free if you do a Google review. We opted for the normal table :P

We had the Shrimp Pani Puri for appetizers, and while Pani Puri is a quintessentially Indian dish, the flavours here had none of the Indian spices, instead opting for a cleaner, fresh seafood take with shrimp. While the Panipuri shell was crispy and went well with the mayonnaise, I did not enjoy the filling which included a medley of frozen vegetables (carrots, corn, peas and long beans – the usual suspects).

The pasta here is good, but nothing too special. We had the Crab Linguine (Mì Ý Cua) and the Salmon Cream Linguine (Mì Ý Cá Hồi Sốt Kem Phô Mai). The crab pasta has a very enjoyable sauce, with light seafood and white wine flavours which went very well with the linguine. However, despite the crab shell crowning the dish, the only meat accompanying the pasta and sauce was a few chunks of crab meat. I felt that the dish could be elevated with the addition of other ingredients such as mushrooms, tomatoes, herbs, or simply more crab meat.

The Salmon Cream Linguine was decent, with many chunks of salmon and diced mushrooms served with a cream sauce that was not too thick yet slightly sweet. I feel that the salmon cubes were slightly overdone and too hard, but the dish had good flavours to it. While I preferred the Crab Linguine’s sauce, my partner preferred that of the Salmon Cream pasta.

The dessert was a good end to the meal, with the Panna Cotta and Mousse Cake. The Panna Cotta was custardy and sweet with a peach flavour, while the Mousse Cake was a rich cheesecake with a similar peach flavour. Both offerings were delightful and well-priced.

The theme and decor of this restaurant is clearly themed for a couple’s night out, and it is certainly Instagrammable with the great presentation of the food. Flavor and quality aspects of the food could be improved on, especially with the prices here not being that cheap. That being said, it is indeed a great place for a romantic evening with your partner.",399
168,5 sao,"món ăn ok, phục vụ dễ thương, trang trí đẹp, đáng thử dịp đặc biệt",15
169,5 sao,"Trải nghiệm tốt được hướng dẫn nhiệt tình
Không gian thoải mái đồ ăn ngon vừa khẩu vị",18
170,5 sao,"đồ ăn ngon, nhân viên nhiệt tình, không gian chụp hình đẹp,lần đầu trải nghiệm rất ưng ý, sẽ quay lại❤️",21
171,4 sao,"Món ăn tầm 7 điểm, nhân viên dễ thương, tuy nhiên không gian chụp hình tối k chụp dc gì mặc dù các bạn có hỗ trợ đèn, nhưng gốc nào cũng tối k có ảnh đẹp. Tổng thể 6,5 điểm",41
172,5 sao,quán ăn rất ngon và phục vụ rất tốt. Rất là đáng để đến đây trải nghiệm nha mọi người,20
173,5 sao,"không khí sang trọng, đẹp hơn mình nghĩ nha, món cũng oki nè khá là chỉnh chu luôn đó ạ",20
174,5 sao,"Không gian yên tĩnh,, trang trí đẹp mắt lãnh mạn phù hợp với nhu cầu của mình. Món ăn vừa miệng trang trí đẹp mắt . Đơn giản nhưng xinh lắm . Phục vụ tốt, tận tình",37
175,5 sao,"món ngon, decor đẹp, nhân viên nhiệt tình, dễ thương, chụp ảnh dùm rất xinh",15
176,4 sao,"Đồ ăn khá ngon, pv tốt nhưng không gian hơi nhỏ",11
177,5 sao,Một buổi tối lãng mạn tại không gian quán. Cực kỳ tâm lý khi đi ăn mà còn được mang ảnh về nhà. Nên trải nghiệm quán này vào những dịp đặc biệt để lưu giữ lại những khoảnh khắc đẹp,41
178,5 sao,"Đồ ăn ngon, nhân viên nhiệt tình, không gian lãng mạn",11
179,5 sao,"Đồ ăn ngon, nơi phù hợp để hẹn hò",9
180,5 sao,"Đồ ăn ngon, hợp khẩu vị. Nhân viên rất nhiệt tình, dễ thương. Không gian đẹp, yên tĩnh rất phù hợp với cặp đôi hẹn hò 🥰🥰. Sẽ quay lại",30
181,4 sao,"Mình ghé lần đầu, gọi hai món là cơm cua trứng vs bò lúc lắc, cơm cua thì mình thấy cũng bt, bò lúc lắc khoai tây ngon hơn. Mình thấy không gian hơi bé, lúc mình đi có decor Noel nên cũng xinh xinh, nma cảm giác chưa được chuyên nghiệp, khăn trải bàn bị dính bụi nên nhìn nó cứ cũ cũ. Mình nghĩ cần cải thiện hơn.",70
182,5 sao,"Đồ ăn ngon ạ, nhân viên thân thiện, mình đi trễ hơn giờ đặt hơi lâu nhân viên kh tỏ ra khó chịu",23
183,5 sao,"Đồ ăn ngon , decor đẹp , nhân viên nhiệt tình",11
184,5 sao,"không gian trang trí đẹp, đồ ăn ngon, nhân viên dễ thương nhiệt tình",14
185,5 sao,"Không gian sang trọng, đồ ăn ngon, quán 100đ không có điểm nào để chê ạ",16
186,5 sao,"Đồ ăn ngon, nhân viên nhiệt tình",7
187,5 sao,"Đồ ăn ok , nhân viên phục vụ nhiệt tình . Sẽ quay lại",14
188,5 sao,"Đồ ăn ngon, giá cả hợp lý, nhân viên siêu nhiệt tình nha",13
189,5 sao,"Quán phục vụ tốt, trải nghiệm hoàn hảo, dịch vụ, món ăn xuất sắc",14
190,5 sao,"Đồ ăn ngon, phục vụ nhiệt tình, nhân viên cực kì tinh tế luôn.",14
191,5 sao,"Không gian quán decor đẹp hợp đi hẹn hò hoặc với gia đình bạn bè,thức ăn lên nhanh và trang trí bắt mắt,nhân viên chu đáo và nhiệt tình.",29
192,5 sao,"Đồ ăn oke, trang trí đẹp, nhân viên phục vụ tốt",11
193,5 sao,Đồ ăn ngon trang trí đẹp lãng mạng không gian yên tỉnh,12
194,5 sao,Nhân viên phục vụ tốt nhiệt tình món ăn ngon,10
195,5 sao,"Đồ ăn ngon, lên món nhanh. Decor đẹp. Còn được tặng ảnh",12
196,5 sao,"Nhân viên phục vụ rất nhiệt tình, đồ ăn vừa miệng ạ",12
197,5 sao,"Đồ ăn ở đây rất ngon. Trang trí thì đẹp, giá cả món ăn phù hợp với không gian quán và đến chất lượng đồ ăn. Các bạn nhân viên thì nhiệt tình, dễ thương, phục vụ rất nhiệt tình.",40
198,5 sao,"Hôm nay làm kỉ niệm ngày cưới. Khá hài lòng, món ăn ngon, trang trí ổn. Nhân viên phục vụ món rất nhanh",23
199,5 sao,Đồ ăn ngon và rất hợp với khẩu vị người Việt ạ,12
200,5 sao,Nhân viên phục vụ tốt đồ ăn ngon deco đẹp,10
201,5 sao,Đồ ăn ngon phục vụ tốt 10đ ạ 🥰,9
202,5 sao,"Không gian bày trí đẹp, nhân viên thân thiện, đồ ăn hợp vị",13
203,5 sao,"Món ăn ngon, phù hợp, dịch vụ tốt và nhân viên hỗ trợ nhiệt tình",15
204,5 sao,"Mọi thứ điều rất tốt nhân viên vui vẻ
Cám ơn Mr Saigon đã giúp mình có một buổi hẹn hò rất tuyệt vời",24
205,5 sao,"Trang trí đẹp, không khí ấm cúng, phục vụ nhiệt tình, món ăn tuyệt vời.",15
206,5 sao,"Đồ ăn ngon, decor đẹp mắt ,nv rất nhiệt tình",10
207,5 sao,Đồ ăn ngon. Decor đẹp. Không gian thoáng mát. Nhân viên hỗ trợ nhiệt tình.,15
208,5 sao,"Đồ ăn ngon, dịch vụ tốt và nhân viên tận tình",11
209,5 sao,"Không gian phù hợp với hẹn hò lãng mạn, đồ ăn ngon nha.",13
210,5 sao,"Đồ ăn ngon, giá cả phải chăng, phục vụ tuyệt vời",11
211,5 sao,"Không gian ấm cúng vừa đủ.
Món ăn vừa miệng. Riêng tư và dễ thương 🫶🏻 …",17
212,5 sao,"Các món ăn ngon, bày trí bàn đẹp, lãng mạn, mình tổ chức sinh nhật cho bạn gái rất ok, sẽ quay lại vào dịp sau",26
213,5 sao,"Nhân viên nhiệt tình đồ ăn ngon ,nhất định sẽ quay lại",12
214,5 sao,"đồ ăn ngon, trang trí đẹp. sẽ ghé đây thêm nhiều lần nữa",13
215,5 sao,"Quán rất dễ thương, phục vụ nhiệt tình, thân thiện, đồ ăn rất ngon",14
216,5 sao,"Xinh thật sự luôn ý, giá cả hợp lý không quá đắt, không gian yên tĩnh lắm ạ, chắc chắn sẽ quay lại",23
217,5 sao,đồ ăn ngon nvien dth phục vụ tận tình,9
218,5 sao,"View đẹp đồ ăn ngon giá hợp lí lắm mn , hẹn hò rất lí tưởng",16
219,5 sao,"món ăn ngon, nhân viên nhiệt tình, không gian đẹp",10
220,5 sao,"Nhân viên dễ thương, lịch sự, hỗ trợ nhiệt tình. Không gian thoải mái, sạch sẽ, nhiều concept đẹp mắt",20
221,5 sao,quán không gian đẹp trang trí dễ thương nhân viên nhiệt tình 💞,13
222,5 sao,"phục vụ dễ thương, nhiệt tình, đồ ăn ngon, đẹp mắt, phòng decor đẹp lãng mạn riêng tư",18
223,5 sao,"quán đẹp, đồ ăn ngon, nhân viên thân thiện❤️",9
224,5 sao,"phục vụ tốt , đồ ăn ngon , nhân viên tận tình , không gian đẹp",16
225,5 sao,Rất tốt đẹp phục vụ nhiệt tình chu đáo hỗ trợ chụp ảnh nhiệt tình  đặt bàn online tốt,19
226,5 sao,"Quán dễ thương, thức ăn ngon, không gian lãng mạn. Nhân viên rất dễ thương và nhiệt tình 🥳",19
227,5 sao,"đồ ăn ngon nhanh
đecor trang trí đẹp
phục vụ nhiệt tình",12
228,5 sao,"Đồ ăn rất ngon và dịch vụ rất tốt ,chắc chắn sẽ ghé vào lại lần tiếp theo",18
229,5 sao,Hãy đến và trải nghiệm thử nhé là 1 điều khá thú vị đấy hẹ hẹ,16
230,5 sao,"nhân viên dễ thương nhiệt tình, đồ ăn rất oklaa nè",11
231,5 sao,"Chỉnh chu, sang trọng đồ ăn ngon",7
232,5 sao,"Không gian quán decor đẹp, đồ ăn ngon và nhân viên chụp ảnh nhiệt tình, ảnh đẹp",17
233,5 sao,Ở đây  chu đáo và nhiệt tình lắm .Đồ ăn thì rất ngon không gian thì rất lung linh,19
234,5 sao,"Đồ ăn ngon, dịch vụ tốt, nhân viên dễ thương nhiệt tình😘",12
235,2 sao,"Anh chị nhân viên phục vụ rất dễ thương, lịch sự và tận tình lắm, em cảm thấy hài lòng vô cùng. Tuy nhiên, chỉ riêng nhân viên thanh toán tiền thì em nghĩ bên mình nên làm việc lại. Tính tiền không ai đánh giá bản thân bạn khi bạn bấm máy tính đâu, nên đừng ngại nhé. Nhẩm xong rồi sai, mà cũng không biết có tính nhẩm không nữa hay có ý định gì khác. Khách hỏi lại thì chị ta có thái độ khiến khách khó mà hài lòng được. Đập hay thảy tiền xuống bàn làm việc để làm gì nhỉ? Đợi thối tiền lần nữa cũng thối không đủ. Thật sự khá thất vọng vì mọi thứ ở đây hoàn hảo nhưng 1 số cá nhân lại phá hỏng nó theo cá tính đột biến của mình.",143
236,5 sao,"Đồ ăn ngon , nhân viên nhiệt tình chu đáo , nhà hàng sạch sẽ thơm",16
237,5 sao,"Decor đẹp, đồ ăn ngon, khá hợp khẩu vị, nhân viên phục vụ rất nhiệt tình, rất ưng lần sau sẽ quay lại",23
238,5 sao,"không gian quá đẹp , riêng tư , nhân viên nhiệt tình tận tâm",14
239,5 sao,Nhân viên phục vụ rất thân thiện và nhiệt huyết. Decor rất đẹp và đồ ăn rất ngon,18
240,5 sao,đồ ăn ngon không gian thoải mái,7
241,5 sao,Nhà hàng decorrl xịn xò đồ ăn rất vừa miệng phục vụ nhiệt tình chu đáo,16
242,5 sao,"Không gian ấm cúng, trang trí hiện đại, nhân viên nhiệt tình dễ thương",14
243,5 sao,"không gian quán sang trọng, riêng tư, decor xinhh, thức ăn ngon vừa túi tiền, nhân viên takecare chu đáo. 100đ 💛",22
244,5 sao,"Trang trí đẹp mắt, đồ ăn ngon, nhân viên nhiệt tình dễ thương❤️❤️",13
245,5 sao,"Dịch vụ tốt, đồ ăn ngon, bầu ko khí yên tĩnh",11
246,5 sao,"Đồ ăn rất ngon, dịch vụ chăm sóc rất tốt, không gian thoải mái",14
247,5 sao,"Nhân viên chu đáo , đồ ăn ngon .",9
248,5 sao,"quán còn đẹp hơn cả ảnh, nhân viên nhiệt tình kể cả giữ xe, đồ ăn khá hợp khẩu vị chung, nc là 1 bữa hẹn hò tuyệt vời, +1 sẽ quay trở lại!",34
249,5 sao,"Không gian lãng mạn, đồ ăn vừa miệng nhé",9
250,5 sao,"Quán phục vụ tốt, rất xứng đáng với giá tiền, 1 trải nghiệm tuyệt vời",15
251,5 sao,"Nhân viên rất nhiệt tình, đồ ăn hợp vị",9
252,5 sao,"Quán đẹp, không gian riêng tư nha. Phù hợp cho cặp dôdi",12
253,5 sao,Đồ ăn ở đây ngon và bầu không khí ấm cúng cozy,12
254,5 sao,"Đồ ăn ngon, trang trí tiệc đẹp, phục vụ nhiệt tình. Mn nên đến ạ ❤️",16
255,5 sao,"không gian đẹp, món ăn ngon lên nhanh",8
256,5 sao,Đồ ăn ngon phục vụ tận tình đặc biệt decor siêu đẹp. Mọi người đến trải nghiệm nhaa !!,19
257,5 sao,"Đồ ăn ngon, phục vụ tốt, giá hợp lý",9
258,5 sao,"Đồ ăn ngon, nv nhiệt tình dễ thương",8
259,5 sao,"đồ ăn ngon tuyệt cú mèo, decor đẹp xuất sắc",10
260,5 sao,"Quán ngon , phục vụ tốt , sẽ ghé lại",10
261,5 sao,"Pvu rất dth, đồ ăn bình thường, kgian nhỏ riêng tư mỗi concept 1 phòng riêng khác nhau",18
262,5 sao,"Quán sạch sẽ, không gian đẹp và yên tĩnh
Món ăn ngon 🥰",13
263,5 sao,Đồ ăn rất ngon và dịch vụ rất tốt đáng để quay lại chúc mr sài gòn ngày càng phát triển,21
264,5 sao,đồ ăn ngon lắm ạ vừa miệng không gian thoáng mát nhân viên nhiệt tình 5sao luôn ạ,18
265,5 sao,Đồ ăn ngon nhân viên nhiệt tình,7
266,5 sao,nhân viên nhiệt tình và đồ ăn không gian rất lãng mạng và đẹp mắt 10đ,16
267,5 sao,"Quán đẹp , đồ ăn ngon , nhân viên nhiệt tình",11
268,5 sao,Không gian quán sang trọng nv nhiệt tình trải nghiệm thật tuyệt,12
269,5 sao,"Đồ ăn ngon , không khí lãn mạn riêng tư",10
270,4 sao,"Mình ghé quán vào buổi tối, không gian khá rộng, phù hợp để ngồi làm việc/tán gẫu/đọc sách.

Món ưa thích luôn là cà phê trứng Tuy nhiên Giá hơi cao khoảng 65k một ly đấy Mọi người ạ.

Nhân viên phục vụ nhanh/nhẹ nhàng/nhiệt tình, quán mở nhạc vừa phải nên không bị ồn.

Sẽ quay lại nếu cần chỗ ngồi thư giãn hoặc làm việc.",67
271,3 sao,"Không gian quán rộng rãi, có 2 tầng lầu phù hợp với các bạn sinh viên muốn họp nhóm. Có không gian bên trong và ngoài. Tuy nhiên nước pha chế chưa ngon , ngọt nhiều . Mình ngồi tầng 1 đến 9h40 thì nhân viên dọn dẹp bàn và kéo ghế gây ra tiếng động rất là khó chịu.",60
